Population,Hour,SimulationValue,CellValue,RsquareValue,PctContribution
NaiveTregs,96,83.1251737411739,1325.79287803,223.483205059035,0.000523503266257859
NaiveTregs,96,83.1251737411739,520.8466781717,27.7287718437199,6.49538860232103e-05
NaiveTregs,168,236.21192964147,11810.8680975427,2401.11268960186,0.00562454048986687
NaiveTregs,168,236.21192964147,25217.4839832647,11184.7284156188,0.0261999189435144
NaiveTregs,168,236.21192964147,17067.7929220195,5077.45598814333,0.0118938011174996
NaiveTregs,168,236.21192964147,25217.4839832647,11184.7284156188,0.0261999189435144
NaiveTregs,216,435.614039959523,6057.8245631925,166.575248534602,0.000390197941999908
NaiveTregs,216,435.614039959523,7647.067710091,274.057630185898,0.000641972467270223
NaiveTregs,216,435.614039959523,15025.4246435573,1121.7486895848,0.00262766547832081
NaiveTregs,216,435.614039959523,20060.2003507333,2029.53845018233,0.00475413804534307
NaiveTregs,288,1046.40745007344,11940.4455991776,108.386735878447,0.000253892950194653
NaiveTregs,288,1046.40745007344,44160.5147280066,1697.60697118584,0.00397659767767845
NaiveTregs,288,1046.40745007344,57609.6688975676,2921.91272616234,0.00684450026328521
NaiveTregs,336,1857.74086593353,137961.974871308,5367.51172808198,0.012573248717218
NaiveTregs,336,1857.74086593353,35571.2281334255,329.334391877462,0.000771456762459416
NaiveTregs,336,1857.74086593353,22913.4518739362,128.460483756284,0.00030091515294724
NaiveTregs,336,1857.74086593353,95701.7622723377,2551.77836204172,0.00597747068707955
NaiveTregs,336,1857.74086593353,76136.9603913593,1598.69050036056,0.00374488856311633
NaiveTregs,432,5818.49658651206,358324.382660374,3670.38125768318,0.00859776722953835
NaiveTregs,432,5818.49658651206,125724.745628696,424.680252669244,0.000994801821142818
NaiveTregs,432,5818.49658651206,261188.298831704,1926.2715598207,0.0045122381925719
NaiveTregs,432,5818.49658651206,55583.0891859714,73.1508435032893,0.00017135384063144
NaiveTregs,432,5818.49658651206,122617.887518949,402.957820103207,0.000943917619816
NaiveProl,96,76.2716118922109,155276.346154904,0.999017842942543,2.34017184285571e-06
NaiveProl,96,76.2716118922109,40159.6247442692,0.996205184464496,2.33358326766619e-06
NaiveProl,96,76.2716118922109,27541.4442074921,0.994468990055781,2.32951627997653e-06
NaiveProl,168,175.890981152484,56778.4485633116,0.993813901440829,2.32798175289864e-06
NaiveProl,168,175.890981152484,95878.7052760643,0.996334334234666,2.33388579745362e-06
NaiveProl,168,175.890981152484,85799.8178187544,0.995904170988347,2.33287815187053e-06
NaiveProl,168,175.890981152484,95878.7052760643,0.996334334234666,2.33388579745362e-06
NaiveProl,216,308.150931439775,50687.245508763,0.987878045722085,2.31407717400209e-06
NaiveProl,216,308.150931439775,57622.7590108194,0.989333139100117,2.31748569025238e-06
NaiveProl,216,308.150931439775,45800.4277378432,0.986589020764383,2.31105766846266e-06
NaiveProl,216,308.150931439775,47137.4421145739,0.986968164486416,2.31194580221219e-06
NaiveProl,288,720.062973599518,170307.086484439,0.991561822052669,2.32270631882179e-06
NaiveProl,288,720.062973599518,179589.933000171,0.991997107843549,2.32372596382474e-06
NaiveProl,288,720.062973599518,264106.814464247,0.994554616984985,2.32971685870506e-06
NaiveProl,336,1275.97610654892,810860.874558797,0.996855262834167,2.33510605838219e-06
NaiveProl,336,1275.97610654892,103946.839295768,0.975600131068583,2.28531649633844e-06
NaiveProl,336,1275.97610654892,76519.9123012491,0.966927886796043,2.26500200245393e-06
NaiveProl,336,1275.97610654892,545928.060785786,0.995330941734625,2.33153537809673e-06
NaiveProl,336,1275.97610654892,354213.178269698,0.992808410464798,2.32562641791942e-06
NaiveProl,432,4053.56807513397,1103214.42327734,0.992664851135042,2.32529013413465e-06
NaiveProl,432,4053.56807513397,119535.466874247,0.933327942052864,2.18629505526078e-06
NaiveProl,432,4053.56807513397,575264.803185831,0.985956775232462,2.30957665067902e-06
ActTProl,96,938.999199499694,7857.61933790358,0.77527718219596,1.81606549372496e-06
ActTProl,96,938.999199499694,2032.24156033861,0.289389150793292,6.77886132964029e-07
ActTProl,96,938.999199499694,1393.70992400021,0.106445084154922,2.4934468439127e-07
ActTProl,168,2189.83588476729,4162.24969075258,0.224563830689366,5.2603460209999e-07
ActTProl,168,2189.83588476729,7028.56667420327,0.473946567462741,1.11020680964775e-06
ActTProl,168,2189.83588476729,6289.71509823004,0.42489358727783,9.95301551600734e-07
ActTProl,168,2189.83588476729,7028.56667420327,0.473946567462741,1.11020680964775e-06
ActTProl,216,3816.30780276958,7151.7976917425,0.217514801608919,5.09522445195019e-07
ActTProl,216,3816.30780276958,8130.37502332153,0.281548137617781,6.59518775081066e-07
ActTProl,216,3816.30780276958,6462.28434961409,0.167648570046498,3.92712168145331e-07
ActTProl,216,3816.30780276958,6650.93252406808,0.181646091339357,4.25500977104777e-07
ActTProl,288,8778.95363306217,15046.040046118,0.173494990369325,4.06407247084742e-07
ActTProl,288,8778.95363306217,15866.147319989,0.199528822079283,4.67390782423651e-07
ActTProl,288,8778.95363306217,23332.9204844614,0.389067147408091,9.11379100760435e-07
ActTProl,336,15277.8161891886,134161.705634821,0.785215508263972,1.83934574942188e-06
ActTProl,336,15277.8161891886,17198.6165479458,0.012473186866735,2.92180974568336e-08
ActTProl,336,15277.8161891886,12660.6700008166,0.0427309537212992,1.00096084793058e-07
ActTProl,336,15277.8161891886,90327.0118055499,0.690330079701948,1.61707924058344e-06
ActTProl,336,15277.8161891886,58606.6557729166,0.546588179754452,1.28036779016037e-06
ActTProl,432,45161.7771743307,219769.715124123,0.631236752103537,1.47865474464138e-06
ActTProl,432,45161.7771743307,23812.4837274523,0.803817803181404,1.88292111405205e-06
ActTProl,432,45161.7771743307,114597.651417128,0.367127047303299,8.59985019205856e-07
TregProl,96,179.597304996391,2295.4508859769,0.849640511629231,1.99025954932679e-06
TregProl,96,179.597304996391,1008.3823203867,0.675512415031404,1.58236926830031e-06
TregProl,96,179.597304996391,510.9278835727,0.420536628302426,9.85095494935433e-07
TregProl,168,317.08106915615,9007.8134192144,0.930837746833245,2.18046184139245e-06
TregProl,168,317.08106915615,34150.7245352235,0.981516699067343,2.29917589428098e-06
TregProl,168,317.08106915615,21978.0954188576,0.971353861506247,2.27536972658137e-06
TregProl,168,317.08106915615,34150.7245352235,0.981516699067343,2.29917589428098e-06
TregProl,216,477.905343591272,13348.441890175,0.929677143647463,2.17774316032455e-06
TregProl,216,477.905343591272,14248.0278129709,0.934041337808582,2.18796616521356e-06
TregProl,216,477.905343591272,14623.8075484121,0.935708073297903,2.19187044729336e-06
TregProl,216,477.905343591272,8059.2868123819,0.884918909514767,2.07289822687996e-06
TregProl,288,930.027229421016,38206.1679513111,0.951907884887029,2.22981806075017e-06
TregProl,288,930.027229421016,43930.2153597962,0.958107073977301,2.2443394908328e-06
TregProl,288,930.027229421016,65381.510766743,0.971753097289056,2.27630492543111e-06
TregProl,336,1496.33685695975,357182.352043929,0.991638990216414,2.32288708312468e-06
TregProl,336,1496.33685695975,32478.7188257167,0.909979961257605,2.13160305187907e-06
TregProl,336,1496.33685695975,21444.1100099124,0.865312123509388,2.02696986948091e-06
TregProl,336,1496.33685695975,156891.472468157,0.981016160389667,2.29800339618394e-06
TregProl,336,1496.33685695975,106978.712707716,0.972221164220635,2.27740135935528e-06
TregProl,432,4122.76762900637,374585.349433257,0.978108702875367,2.29119275685719e-06
TregProl,432,4122.76762900637,35356.9388427553,0.780388136419557,1.82803776353844e-06
TregProl,432,4122.76762900637,180416.041754199,0.954819294490145,2.23663795773636e-06
